"Timestamp","Config","Drive","Test","Iteration","MBps","IOPS","AvgLat_ms","CPU_Avg_pct","CPU_Max_pct","Mem_Avg_pct","Mem_Max_pct","Disk_Avg_pct","Disk_Max_pct","IsAdmin","SizeGB","Duration_sec"
"2026-07-30 16:32:35","RAID0","E","SEQ1M-Q8T1-Read","1","1094.27","1044","7.666","23.1","34","10.7","10.7","95.2","100","True","8","30"
"2026-07-30 16:32:35","RAID0","E","SEQ1M-Q8T1-Write","1","969.38","924","8.653","20.3","31","10.8","11","95.8","100","True","8","30"
"2026-07-30 16:32:35","RAID0","E","RND4K-Q32T16-Read","1","620.19","151415","3.36","20.8","34","11.1","11.1","93.4","100","True","8","30"
"2026-07-30 16:32:35","RAID0","E","RND4K-Q32T16-Write","1","436.35","106532","4.786","18.1","26","11.1","11.2","91.8","100","True","8","30"
"2026-07-30 16:32:35","RAID0","E","RND4K-Q1T1-Read","1","68.91","16825","0.059","23.6","36","10.9","11","90.2","96","True","8","30"
"2026-07-30 16:32:35","RAID0","E","RND4K-Q1T1-Write","1","48.54","11849","0.084","19.8","36","10.8","10.9","91.1","96","True","8","30"
